price,rating,review_count,image_count,description_length,room_size,distance,wifi,ac,food,fake_listing
19184,3.41,291,5,391,471,12.57,0,1,1,0
4019,4.46,478,0,388,367,3.96,1,0,0,0
24621,2.37,499,5,253,192,9.7,1,1,1,0
13028,4.57,403,2,85,305,14.37,1,1,1,0
15448,4.69,80,5,249,412,8.83,1,1,0,0
15485,4.84,467,12,429,496,12.09,0,1,0,0
4283,3.19,219,5,50,357,11.16,1,0,0,0
20043,2.65,84,0,326,82,13.05,1,1,1,0
21394,3.12,82,12,316,557,14.55,1,1,1,0
4733,3.0,318,8,70,489,0.82,0,1,1,0
21509,2.53,66,7,166,386,0.9,1,1,0,0
21555,3.82,413,14,114,293,9.12,1,0,0,0
19230,3.43,452,14,348,109,14.34,0,1,1,0
17472,4.6,233,1,406,498,7.54,1,1,0,0
15889,2.1,197,1,57,107,12.68,1,1,0,0
6471,3.93,258,4,217,166,11.63,0,0,0,0
12028,4.29,176,14,260,105,7.72,1,0,1,0
11329,4.28,297,9,192,199,7.94,1,0,1,0
5097,4.66,279,1,275,471,6.82,0,1,0,0
17082,4.19,299,10,474,436,4.16,1,0,1,0
24452,4.78,128,0,60,432,12.95,1,1,0,0
16930,3.0,497,1,428,94,3.54,1,0,0,0
13077,3.51,370,4,492,384,13.65,1,0,1,0
9397,2.04,437,10,453,333,5.72,0,1,0,0
5757,2.02,179,14,148,599,0.88,1,0,1,0
23304,2.72,291,9,73,265,2.94,0,0,1,0
21284,2.3,206,13,105,466,13.37,1,1,1,0
21994,2.78,488,6,231,579,2.36,1,1,1,0
20833,2.53,293,4,288,93,11.21,1,1,1,0
8017,2.09,427,0,315,309,3.15,1,0,1,0
19370,4.73,337,6,40,170,7.73,1,1,0,0
10999,2.02,470,5,234,483,3.48,0,1,1,0
13195,4.21,174,6,444,584,5.33,1,0,1,0
5096,2.46,28,1,208,83,2.31,1,1,1,0
18433,4.74,178,4,180,298,8.56,0,0,0,0
13595,4.68,40,13,220,295,5.8,0,1,0,0
18941,3.96,469,7,48,238,5.8,1,1,0,0
22715,4.02,191,12,400,452,1.06,0,1,0,0
18078,2.02,343,11,263,96,2.47,1,0,0,0
8105,4.95,236,6,202,574,10.76,1,1,0,0
22362,4.63,303,5,51,545,4.74,1,1,0,0
5839,4.69,460,12,286,523,6.91,0,0,1,0
6384,3.98,224,5,455,160,11.56,1,1,0,0
13851,3.03,113,11,55,245,6.95,0,1,0,0
13053,4.68,277,0,112,436,3.77,0,0,1,0
16493,2.87,354,0,387,313,8.47,0,0,1,0
20069,3.69,16,6,178,241,12.12,1,1,1,0
17139,2.3,85,2,417,254,9.19,1,1,0,0
10531,4.77,388,5,466,442,6.59,1,0,1,0
7283,2.42,316,11,199,455,2.32,0,0,0,0
10736,2.67,344,4,457,253,4.11,0,0,1,0
10710,3.67,389,2,392,317,14.22,1,1,1,0
4619,4.29,180,5,325,242,11.69,0,1,0,0
16975,3.86,336,2,492,317,1.77,0,0,1,0
15835,2.7,350,7,398,311,0.58,0,0,1,0
18261,2.0,144,13,457,596,3.04,0,1,0,0
4431,4.27,314,14,237,315,14.19,0,1,1,0
12067,4.96,224,6,489,402,8.91,1,0,1,0
7713,4.43,422,8,348,486,12.66,1,0,1,0
12557,3.38,53,4,372,256,7.25,1,0,1,0
12435,4.71,381,11,362,579,12.49,1,0,0,0
7998,3.23,431,14,246,198,0.99,1,1,1,0
3162,3.57,420,0,231,269,6.69,0,0,0,0
4974,3.43,303,10,372,444,5.98,0,1,0,0
22675,3.34,67,9,182,565,14.73,1,0,0,0
11461,4.33,106,14,385,158,4.86,1,0,1,0
20015,3.58,333,10,177,401,6.55,1,1,1,0
20289,2.95,76,7,129,218,11.5,1,0,1,0
5014,2.77,26,1,74,415,13.27,0,0,0,0
12833,2.11,343,5,369,481,13.24,1,1,1,0
10896,3.75,154,0,233,305,6.22,0,0,0,0
3204,2.69,71,5,384,345,14.25,1,1,0,0
19965,2.44,446,3,404,412,9.98,0,1,1,0
12032,3.96,179,4,34,303,12.84,1,1,0,0
8347,4.04,46,14,172,599,13.93,0,1,1,0
5643,4.26,241,9,39,328,3.89,1,0,1,0
11017,3.51,358,6,474,500,7.74,0,1,1,0
21681,4.68,276,12,419,266,9.02,1,1,1,0
20258,4.81,370,5,71,328,12.14,1,1,1,0
8560,4.42,312,0,362,206,6.32,0,0,1,0
18892,3.91,104,8,488,167,3.55,0,1,1,0
17531,2.91,458,5,340,124,11.28,1,1,0,0
20073,4.95,94,5,386,325,9.09,1,0,0,0
7000,2.82,218,8,103,490,13.53,0,1,0,0
17289,2.61,169,11,386,297,10.0,0,0,0,0
20055,3.33,365,9,486,506,0.74,0,1,0,0
10927,2.17,431,4,345,94,14.52,1,0,0,0
18562,4.94,282,10,243,414,9.1,0,1,1,0
4171,3.77,127,14,148,571,9.14,1,0,1,0
24975,3.67,199,5,369,371,13.68,0,0,1,0
14918,3.97,416,5,401,196,10.13,0,1,0,0
12135,3.49,331,6,35,548,7.45,1,0,1,0
9342,2.1,34,8,430,466,2.06,1,0,1,0
20833,3.84,353,4,293,272,14.45,0,1,0,0
14929,4.15,143,4,96,180,1.64,1,0,0,0
5539,3.25,291,3,319,149,2.97,1,0,1,0
6959,4.27,65,9,325,253,12.38,1,0,1,0
16183,2.68,459,3,111,523,7.61,0,0,0,0
8432,2.66,218,11,477,512,3.08,1,0,1,0
23644,2.48,55,7,289,294,4.65,1,0,1,0
21745,3.12,144,12,71,398,14.91,0,1,0,0
23054,4.54,403,1,368,365,8.97,0,0,0,0
4753,4.48,212,9,140,304,6.32,1,0,0,0
21322,3.15,93,7,478,428,13.21,0,0,0,0
13123,3.77,105,1,69,467,7.46,1,1,0,0
19376,4.16,83,14,398,420,4.97,1,1,0,0
9588,2.72,135,0,494,583,2.88,0,0,1,0
9304,2.5,145,9,292,150,11.29,0,1,1,0
10345,4.92,248,12,399,208,9.15,1,0,1,0
18352,3.85,17,14,139,523,1.84,1,1,1,0
3597,4.94,401,8,406,369,9.08,0,1,0,0
22446,3.01,124,10,465,466,2.81,0,1,1,0
5336,4.11,1,7,114,97,14.73,0,1,0,0
12879,2.67,331,5,168,155,4.27,1,0,0,0
3572,2.78,479,3,308,444,10.59,0,0,0,0
10521,3.54,489,1,276,359,10.01,1,0,1,0
9171,2.96,199,7,473,359,10.52,1,1,1,0
21474,2.5,434,2,390,522,6.73,0,0,0,0
16992,2.79,137,9,203,408,1.58,0,1,0,0
14861,2.11,202,3,279,587,14.71,1,0,1,0
15464,4.11,397,4,169,529,3.28,0,1,1,0
24008,3.48,281,12,224,454,11.66,1,0,0,0
4633,2.28,302,3,461,375,2.49,0,0,1,0
20901,2.52,29,10,191,555,4.58,1,0,0,0
15485,2.31,55,7,332,472,8.62,1,0,0,0
13849,3.84,118,8,241,188,6.5,1,0,0,0
6648,2.28,425,13,187,438,14.39,1,1,1,0
18177,4.26,131,13,263,368,12.79,0,1,1,0
16140,2.06,230,13,237,497,13.87,1,0,0,0
20921,2.75,394,0,75,397,9.79,1,1,1,0
17357,4.67,151,1,82,420,3.67,0,0,0,0
16368,4.16,469,11,122,396,8.02,1,1,1,0
6137,2.22,450,3,392,428,11.6,0,0,0,0
3097,4.46,420,0,186,106,1.44,1,0,0,0
14407,3.48,385,10,26,480,13.02,0,0,1,0
15722,4.54,395,5,161,395,9.65,0,0,0,0
15924,3.8,20,14,144,447,10.99,1,1,0,0
6750,4.05,452,11,109,422,10.57,1,1,0,0
11535,4.98,454,4,421,444,12.79,0,1,1,0
24797,2.7,447,12,330,152,1.77,0,1,0,0
7666,3.87,67,6,390,201,5.97,1,0,1,0
19009,3.38,125,11,459,265,7.79,1,1,0,0
19994,2.12,42,5,235,398,8.43,1,1,0,0
4727,2.04,181,13,460,432,14.17,1,0,1,0
4854,2.36,488,13,142,434,1.12,0,1,1,0
13800,3.95,99,2,391,185,13.06,0,0,0,0
8055,3.7,378,4,205,497,8.5,0,1,0,0
13271,3.66,445,2,390,284,8.54,0,1,0,0
21708,2.1,469,8,172,461,5.14,1,0,0,0
15819,3.41,348,1,268,376,9.83,0,0,1,0
12369,4.77,456,5,133,358,9.87,1,1,1,0
12283,3.19,473,8,115,268,3.24,1,0,1,0
16171,3.87,395,9,217,529,10.32,1,0,0,0
8774,4.34,239,6,355,337,4.37,1,1,0,0
9519,4.35,384,4,22,532,10.49,1,1,0,0
13983,3.56,199,1,168,157,9.37,0,1,0,0
21133,4.57,416,1,435,102,10.88,0,1,1,0
17939,3.17,447,3,405,582,0.79,0,1,0,0
3781,4.67,115,9,130,264,2.32,1,1,1,0
19282,2.72,114,11,39,592,12.68,0,1,0,0
9823,2.84,451,1,222,128,6.02,1,0,1,0
21489,2.16,141,11,390,247,12.63,0,1,1,0
23251,4.39,118,12,421,100,1.41,0,1,0,0
10193,3.25,92,12,201,471,11.66,1,1,0,0
24360,2.69,397,7,350,184,1.71,1,1,0,0
5113,2.7,8,9,246,369,7.29,0,0,1,0
19280,4.7,72,6,311,505,14.09,1,1,1,0
16565,4.5,25,6,377,308,1.63,1,0,1,0
23354,3.66,432,2,95,260,5.58,1,1,0,0
13183,3.85,238,6,336,431,8.02,0,1,0,0
20961,3.42,361,7,335,304,13.54,0,0,0,0
12203,3.17,144,4,242,313,5.32,0,0,1,0
21658,4.75,488,0,392,345,12.2,1,0,1,0
24253,2.38,67,14,55,393,10.91,1,0,1,0
18795,3.26,187,0,497,578,4.95,1,1,1,0
21810,3.03,365,11,447,297,5.44,1,1,0,0
16489,3.49,130,10,343,290,3.27,1,0,0,0
8546,3.37,220,13,469,178,10.55,0,1,0,0
9852,3.56,280,3,319,467,8.66,0,1,0,0
5551,2.42,276,1,352,424,2.75,0,1,1,0
9411,3.54,139,6,109,332,9.49,1,0,1,0
19391,2.73,53,12,48,197,7.73,0,1,1,0
21939,2.55,0,2,195,288,1.84,0,1,1,0
3475,2.19,127,11,439,488,14.33,0,1,1,0
24800,4.29,0,3,239,560,12.6,1,1,1,0
13403,3.28,172,8,155,408,1.53,1,0,0,0
10239,3.88,429,1,408,262,14.0,0,1,0,0
9710,4.18,431,11,371,496,13.79,0,0,1,0
24384,4.04,390,7,497,162,1.11,0,1,1,0
24038,3.41,265,0,481,333,3.42,0,0,0,0
11078,3.16,398,2,194,84,10.68,1,0,1,0
5285,3.13,295,3,145,382,14.05,0,1,1,0
8223,3.92,255,13,190,507,12.44,1,1,0,0
16521,3.48,394,5,413,306,4.59,0,0,1,0
17889,4.55,439,0,285,469,0.98,1,1,0,0
9971,4.62,173,13,153,91,7.36,1,1,0,0
22909,2.51,44,7,291,416,1.83,1,1,1,0
14531,2.41,342,1,463,208,4.06,0,0,0,0
17721,3.89,140,4,45,90,9.78,1,1,0,0
22206,2.9,26,5,296,569,7.68,1,0,1,0
7943,2.06,232,7,119,351,5.96,0,1,1,0
9530,4.67,208,2,461,436,13.98,0,1,0,0
14116,2.68,49,11,444,171,3.3,1,0,0,0
3258,4.79,60,8,381,88,7.57,1,1,0,0
3282,4.15,242,11,49,202,8.82,0,0,0,0
16937,4.29,268,4,152,360,5.17,0,0,1,0
4898,2.6,139,7,413,537,10.73,1,1,0,0
7135,2.7,156,3,370,530,13.08,0,0,0,0
9629,3.56,84,11,158,486,8.35,0,1,0,0
14168,2.52,83,8,210,135,11.83,1,1,1,0
22584,2.92,275,7,410,458,1.38,0,1,1,0
24494,2.96,30,4,206,581,2.73,1,1,0,0
3612,2.48,7,2,159,102,7.2,0,0,0,0
17203,2.62,279,0,339,324,13.85,0,0,1,0
20071,4.37,202,14,398,497,8.21,0,1,0,0
23074,2.5,422,4,256,310,6.77,0,0,1,0
5307,2.09,32,4,388,289,9.2,0,0,1,0
10133,3.89,297,3,316,241,2.3,0,0,0,0
14205,4.93,142,9,463,456,9.98,1,1,0,0
8906,2.99,451,9,219,249,1.86,0,0,0,0
5591,2.36,448,7,303,418,8.86,1,1,0,0
18149,3.71,415,2,398,553,10.86,0,1,0,0
15150,4.72,394,11,99,306,6.47,0,0,1,0
10183,4.35,349,9,466,442,13.71,0,1,0,0
24632,3.87,36,8,278,558,2.7,0,0,1,0
13102,2.95,146,2,120,554,2.98,0,1,0,0
24492,3.63,434,3,51,274,8.0,0,1,0,0
22988,2.27,227,5,296,91,14.01,1,0,0,0
20053,4.04,33,8,140,574,6.17,1,0,1,0
23748,4.18,454,9,74,141,13.93,0,0,1,0
4283,4.9,443,1,37,350,10.56,1,1,1,0
3923,2.78,236,1,328,144,11.85,0,1,0,0
4125,2.06,211,1,387,559,14.1,1,0,1,0
4529,3.64,308,4,140,569,8.8,1,0,1,0
11438,4.12,139,5,129,147,9.8,0,1,1,0
23095,4.37,189,2,350,441,8.9,1,1,0,0
19154,2.58,95,2,80,98,11.88,0,0,1,0
11004,2.79,193,1,453,170,4.46,0,1,1,0
12752,3.54,469,10,283,317,11.93,1,0,0,0
13592,2.99,360,5,287,541,10.85,0,0,1,0
6864,4.58,303,0,454,103,9.23,1,0,0,0
3226,3.42,295,8,469,306,1.06,0,0,1,0
18036,4.4,151,14,316,460,11.73,1,0,1,0
14739,3.74,433,10,425,85,2.42,1,1,0,0
19648,4.32,222,9,146,436,14.45,1,1,1,0
12587,3.0,195,3,156,236,1.68,0,1,0,0
14749,4.49,87,13,97,280,10.94,1,1,1,0
3645,2.82,298,1,226,304,5.73,1,0,0,0
19299,3.64,16,12,414,542,11.17,0,0,1,0
24953,2.64,487,11,416,336,8.02,1,1,1,0
22374,3.43,210,5,203,510,9.63,1,1,0,0
16675,2.95,231,4,431,504,1.59,0,0,0,0
21888,2.8,357,2,108,486,14.51,1,1,1,0
13964,4.9,182,12,339,184,0.56,1,0,0,0
19087,2.48,161,2,248,331,14.15,0,1,1,0
16537,4.36,366,4,83,178,8.74,0,1,0,0
16269,4.95,480,3,345,257,4.24,0,0,0,0
12346,2.06,69,4,74,344,9.75,1,1,0,0
3587,4.1,59,1,312,211,10.26,0,1,0,0
15763,2.76,178,10,436,278,11.09,0,0,1,0
12177,2.12,483,0,300,136,0.74,0,0,0,0
7079,3.21,76,4,389,488,14.75,1,1,1,0
6348,4.81,494,10,298,341,9.46,0,0,1,0
23215,2.04,456,0,207,197,5.97,0,0,1,0
21099,3.76,34,2,459,564,8.77,0,1,1,0
13785,3.5,417,7,210,400,3.09,1,0,1,0
15328,4.62,15,14,411,387,4.09,0,0,1,0
9450,2.25,465,10,292,569,1.74,0,0,1,0
16230,4.04,401,7,114,400,13.25,1,1,0,0
8433,4.04,293,8,109,435,4.15,1,1,1,0
4098,4.01,497,0,266,599,11.23,0,0,1,0
10096,4.83,170,3,460,103,4.48,0,1,1,0
21710,4.47,31,5,94,271,2.62,1,1,1,0
14439,2.13,262,6,81,428,2.07,0,0,1,0
12087,3.41,214,4,241,104,12.97,0,1,0,0
19021,3.19,470,12,286,469,2.24,1,1,0,0
9416,2.93,45,6,470,269,1.76,0,0,1,0
9980,3.35,188,10,443,107,0.64,1,0,0,0
21058,3.15,273,14,443,570,5.81,1,1,1,0
14101,3.3,70,9,140,567,14.17,0,0,0,0
10950,4.94,489,7,331,251,13.68,1,1,1,0
12122,2.27,295,9,328,117,2.17,1,0,1,0
15576,4.77,87,5,360,378,0.68,0,1,0,0
4089,3.44,333,10,47,345,11.39,0,0,1,0
7578,3.87,433,3,361,106,4.94,1,0,0,0
12127,4.49,260,0,445,531,12.6,1,0,0,0
13487,3.08,493,10,390,548,3.62,0,1,0,0
3155,3.29,181,4,321,164,7.64,0,1,1,0
4958,3.23,341,9,293,92,0.98,1,1,1,0
13693,3.12,441,9,42,338,13.47,0,0,1,0
9344,4.78,21,9,429,179,3.08,1,1,1,0
8779,4.49,73,3,118,340,4.77,0,0,0,0
24447,2.33,89,4,304,357,7.46,1,0,0,0
6830,2.32,334,3,327,145,4.43,1,0,0,0
12046,3.28,165,8,129,457,1.08,1,0,0,0
12794,2.3,488,2,222,596,0.92,0,1,0,0
3441,3.86,233,2,125,196,14.35,1,1,0,0
17478,2.43,374,14,65,578,5.22,0,1,1,0
7628,3.57,432,9,276,284,5.35,0,0,1,0
9370,2.02,128,6,466,159,13.88,1,1,0,0
12528,2.95,333,1,163,97,12.62,0,1,1,0
20332,4.03,291,8,44,137,10.46,0,1,0,0
14565,3.45,94,7,81,191,10.05,1,0,0,0
11179,4.93,27,11,249,394,12.12,1,1,1,0
19013,4.62,353,13,101,241,2.95,0,0,1,0
19843,3.08,34,5,355,403,10.13,1,0,1,0
24030,2.14,443,13,230,410,1.93,1,1,1,0
3392,4.54,230,12,419,581,2.33,1,0,1,0
15130,4.73,317,8,216,136,4.02,0,0,1,0
21171,4.46,342,10,366,244,10.79,1,0,1,0
13449,2.38,429,2,217,245,13.44,0,0,1,0
20522,4.99,363,3,396,376,10.52,1,1,1,0
24125,2.78,466,6,181,83,6.54,0,1,1,0
10418,4.17,124,0,227,489,7.95,1,0,0,0
5454,4.72,465,12,328,185,10.83,1,1,1,0
23058,2.71,78,0,426,245,9.39,0,0,1,0
20761,4.72,380,0,446,333,8.18,1,0,0,0
18223,2.93,60,11,63,207,3.93,1,0,1,0
9701,4.93,448,7,307,565,9.45,1,1,1,0
5597,2.84,216,12,298,155,0.77,1,0,0,0
3141,4.86,281,5,423,300,8.62,0,0,1,0
5659,2.16,162,2,294,513,12.4,1,1,0,0
23980,4.13,56,9,240,518,3.11,0,1,0,0
12031,3.6,462,6,475,514,2.16,0,0,0,0
18037,3.43,190,5,304,212,14.57,0,1,0,0
16970,2.67,131,4,165,520,12.73,1,0,1,0
8661,4.12,462,2,88,470,4.88,1,0,1,0
9142,2.57,41,13,159,323,3.52,0,0,1,0
15109,3.66,485,3,29,225,5.34,0,0,1,0
11787,2.76,172,14,130,494,6.75,0,0,0,0
13096,4.87,166,12,56,506,12.41,1,1,0,0
11472,2.09,249,12,100,291,3.97,0,1,0,0
19807,2.6,192,10,115,328,10.95,1,0,1,0
7249,2.73,277,10,74,114,13.97,0,0,0,0
17949,3.24,394,0,151,332,6.0,1,1,0,0
4750,2.7,237,8,242,365,0.88,0,0,0,0
24141,3.47,229,4,403,289,12.5,1,0,0,0
21351,4.62,164,1,82,189,10.77,1,0,1,0
7088,4.14,242,11,493,409,2.66,1,1,1,0
23562,3.74,89,10,31,221,9.16,0,0,1,0
18282,2.27,178,8,165,166,12.46,1,0,0,0
22330,4.08,474,11,283,219,3.12,0,0,0,0
12641,2.5,57,6,51,411,3.73,1,0,1,0
24778,4.36,460,13,487,105,3.43,1,0,0,0
8075,2.75,262,13,68,441,14.96,1,1,0,0
13412,3.25,135,7,379,439,3.83,1,1,1,0
18686,3.05,237,12,466,294,4.37,0,1,1,0
10230,4.58,306,2,480,156,1.19,1,1,1,0
18432,2.38,242,13,206,174,14.76,0,1,1,0
14002,3.7,150,6,362,297,4.08,1,0,1,0
16947,2.43,345,10,470,447,11.02,1,1,0,0
16686,4.11,363,0,118,131,0.88,0,0,1,0
20915,4.72,246,5,186,353,11.86,0,1,1,0
16074,3.3,218,9,325,523,11.38,0,1,1,0
22374,3.46,8,5,232,112,1.72,0,0,1,0
7493,4.78,429,10,218,495,2.28,0,0,0,0
20317,3.56,293,9,265,504,4.78,0,0,0,0
4460,3.46,366,11,173,86,5.64,0,1,1,0
17140,3.73,12,5,426,574,11.86,0,0,0,0
22107,4.07,262,2,115,433,1.39,1,1,0,0
13704,2.32,394,5,82,278,9.93,0,1,1,0
19669,4.46,457,13,213,514,3.81,1,0,0,0
19648,3.31,224,2,442,215,6.05,0,0,1,0
9816,2.22,230,9,341,367,0.53,0,1,0,0
14639,4.36,177,8,378,487,4.72,0,1,1,0
17424,3.13,246,6,321,415,2.98,0,0,0,0
16965,2.3,66,13,418,81,7.81,1,0,1,0
21146,3.9,296,12,291,264,2.79,0,0,0,0
14240,4.64,156,3,395,517,12.62,0,1,0,0
3040,4.66,164,2,109,101,13.3,0,0,0,0
8827,4.87,183,5,347,291,12.76,0,1,1,0
11259,4.6,492,14,291,556,14.74,0,1,0,0
20371,2.01,207,8,104,545,13.76,0,0,0,0
17849,3.14,15,2,314,313,4.56,1,0,1,0
19232,4.46,299,7,414,251,5.06,0,0,0,0
10804,3.1,305,5,491,597,8.22,1,1,0,0
22582,3.8,490,3,55,323,6.08,1,1,1,0
8374,3.82,240,4,37,500,14.56,0,1,0,0
24174,3.1,454,2,426,458,5.42,0,1,1,0
5524,4.71,462,13,96,552,11.23,0,1,1,0
12277,3.51,229,1,68,420,8.84,1,0,1,0
21863,3.39,389,8,445,202,14.37,0,0,1,0
12885,4.99,17,12,378,513,11.3,1,0,1,0
24538,3.48,146,2,255,267,4.9,0,0,1,0
3778,2.54,243,5,63,93,3.36,0,0,0,0
4492,3.54,50,4,128,149,12.89,1,1,1,0
20044,4.44,449,9,148,490,13.71,0,0,1,0
20732,4.33,258,10,26,397,12.55,0,1,1,0
16615,4.37,237,7,323,516,11.19,0,1,0,0
15132,4.12,245,4,131,225,5.17,1,1,1,0
13178,2.76,344,10,232,306,7.83,1,1,0,0
10851,4.59,483,7,419,461,13.78,1,1,1,0
19288,4.68,309,10,323,259,2.46,1,0,1,0
10156,2.58,48,4,481,178,7.68,0,1,1,0
5044,2.39,283,10,446,470,5.65,1,0,0,0
10368,4.93,37,9,326,349,10.32,1,0,1,0
22900,4.6,283,12,382,173,9.69,0,0,0,0
16635,4.68,31,5,85,542,8.62,1,0,0,0
12168,4.66,242,14,50,364,4.55,0,1,0,0
23961,3.63,40,4,314,101,2.81,0,0,0,0
20111,3.94,291,1,284,81,11.87,1,0,1,0
14328,3.64,102,9,316,182,14.88,0,0,0,0
16319,2.15,291,9,338,115,2.95,1,1,1,0
3342,4.24,106,5,33,353,1.6,0,1,1,0
4447,3.52,245,13,77,130,11.31,1,0,0,0
9581,3.94,381,6,477,222,5.49,1,0,1,0
14851,3.51,86,14,363,562,3.59,0,1,1,0
9317,3.48,65,2,261,96,8.11,1,0,0,0
19910,2.52,137,2,372,357,10.29,1,1,1,0
13088,2.84,325,11,267,517,3.62,1,1,1,0
15946,2.48,199,6,117,515,14.92,1,1,0,0
19789,2.59,334,14,487,463,5.26,0,1,0,0
17567,4.92,492,10,467,211,5.07,1,0,0,0
17868,2.46,92,9,431,342,6.63,0,1,1,0
12765,2.81,446,3,407,473,11.3,0,0,0,0
23124,3.77,347,14,181,287,13.16,0,0,0,0
15466,3.83,277,1,407,305,5.2,1,0,0,0
21230,2.46,481,8,266,544,2.22,0,1,1,0
20862,4.38,19,14,345,437,4.21,1,1,0,0
13587,4.36,288,13,461,223,1.72,0,0,1,0
3771,2.71,398,12,361,433,9.64,0,1,1,0
24909,2.87,390,8,23,330,11.24,1,1,0,0
19300,4.81,471,5,325,455,6.72,0,0,1,0
11770,4.48,89,13,280,324,14.32,1,0,1,0
14093,4.09,49,1,350,97,11.05,1,0,1,0
16803,2.25,9,2,64,564,6.01,1,1,0,0
3193,3.25,78,4,438,81,1.98,0,1,1,0
5007,3.68,36,10,230,455,7.66,1,1,1,0
20569,2.56,58,10,263,245,7.81,1,0,0,0
21778,3.34,87,14,222,408,8.48,1,1,1,0
14190,3.8,458,4,222,527,10.4,0,1,0,0
12984,2.98,103,12,392,171,4.33,1,1,1,0
12302,4.34,318,8,46,599,0.54,1,0,0,0
23389,4.52,276,9,405,331,12.29,0,0,0,0
10429,2.97,103,2,457,118,12.44,0,1,1,0
5261,4.52,253,1,137,515,13.72,1,0,0,0
23120,2.31,229,9,475,441,14.55,1,0,1,0
9716,4.51,334,7,245,162,2.81,1,1,1,0
24259,2.46,462,6,379,106,5.63,1,0,0,0
11921,2.25,36,11,487,100,12.84,1,0,1,0
7378,3.93,300,8,490,297,14.04,0,0,1,0
10815,3.42,141,2,482,124,0.71,0,1,1,0
16778,4.72,42,5,451,486,6.12,1,0,1,0
22835,3.09,115,4,224,558,2.14,1,0,1,0
15728,2.86,340,4,266,416,11.93,1,1,0,0
13332,3.5,491,9,498,227,11.33,1,0,1,0
12836,3.37,83,7,68,490,11.44,0,0,1,0
5800,3.03,416,0,385,593,6.16,1,0,1,0
11333,4.08,258,0,272,464,6.39,1,0,0,0
8410,4.28,359,2,97,561,4.3,0,1,0,0
20839,4.56,86,10,276,180,5.73,1,0,0,0
8808,4.92,427,1,139,193,14.75,0,0,0,0
9796,2.8,366,1,494,341,1.18,1,1,1,0
24180,4.15,342,1,436,501,5.2,1,1,0,0
24477,3.18,346,3,54,133,11.95,0,1,0,0
13288,4.03,290,0,457,267,6.04,1,0,1,0
20709,3.43,408,9,331,269,14.27,1,1,1,0
24360,4.98,95,14,162,137,5.32,1,0,1,0
20543,4.19,254,8,216,582,12.82,0,1,0,0
7650,4.86,341,13,279,268,12.32,0,1,1,0
7987,4.5,135,4,385,392,0.63,1,0,0,0
18200,4.71,247,4,103,248,6.34,0,0,0,0
7697,4.44,498,8,211,210,4.57,1,1,0,0
19724,3.38,371,13,41,231,7.45,0,0,1,0
6828,2.76,445,4,43,184,7.21,1,1,1,0
21352,3.11,485,12,450,446,13.63,0,1,1,0
20087,2.06,401,12,94,171,3.16,1,0,1,0
15605,3.57,91,10,385,511,3.14,1,1,0,0
8482,3.52,411,13,153,384,2.07,0,1,0,0
21184,3.58,458,7,430,107,11.21,1,0,1,0
8463,4.92,395,10,413,367,13.81,0,0,0,0
16860,4.73,447,0,186,434,5.84,0,1,0,0
7912,2.49,246,0,477,483,1.4,1,1,0,0
7648,3.11,257,3,129,215,2.76,1,1,1,0
3855,3.27,186,7,109,147,1.98,0,1,0,0
5866,3.08,420,2,56,233,9.09,1,1,1,0
14834,4.4,123,0,329,542,4.59,1,1,0,0
19294,3.57,259,10,70,405,13.51,1,1,0,0
19566,3.72,168,11,79,175,2.85,0,1,0,0
6112,4.56,428,8,91,276,13.99,0,0,0,0
7492,4.42,364,8,147,187,5.32,1,0,1,0
18114,2.4,110,8,326,125,13.08,0,1,1,0
4517,4.14,289,8,81,265,14.26,0,0,1,0
19018,3.31,86,1,324,533,14.8,0,0,0,0
24386,2.88,12,13,198,402,12.15,1,1,1,0
20740,2.15,262,13,47,364,1.97,1,0,1,0
23013,3.46,287,10,259,162,1.3,1,0,1,0
23012,3.07,22,10,439,406,11.23,1,0,1,0
14431,2.75,432,10,251,528,13.51,0,0,0,0
11210,4.08,199,3,172,400,2.91,0,0,0,0
14595,4.31,241,14,439,224,14.15,1,1,0,0
15871,2.73,238,1,352,357,9.35,1,1,0,0
15743,2.15,302,6,463,93,2.3,0,0,1,0
12324,4.55,164,10,26,341,2.92,1,1,0,0
14531,2.03,225,2,84,493,1.46,1,0,0,0
9588,4.81,175,8,476,573,2.58,1,0,0,0
6311,3.88,28,6,142,126,11.12,1,1,1,0
3987,2.97,164,7,495,275,3.67,1,0,0,0
6321,2.74,22,8,55,369,8.64,1,0,1,0
18812,2.03,293,7,257,511,10.96,0,0,0,0
7615,2.71,476,6,497,599,13.48,0,1,1,0
18512,2.41,382,14,92,403,9.05,1,1,0,0
16146,3.84,43,8,49,508,8.76,1,1,0,0
16654,2.5,260,10,246,372,13.74,0,1,0,0
23125,3.59,179,0,322,456,4.78,0,0,0,0
6052,3.77,295,10,366,163,3.45,1,1,1,0
3726,2.89,138,14,304,452,13.16,1,1,1,0
6760,2.11,333,3,24,103,1.58,1,0,1,0
4875,2.11,247,3,84,404,3.25,0,1,1,0
16969,2.08,240,4,254,395,6.46,1,0,1,0
7033,4.22,105,7,134,300,5.74,1,0,1,0
8443,2.95,385,9,472,293,10.74,0,0,1,0
20373,4.39,418,0,338,551,1.83,0,1,1,0
6744,3.3,172,5,265,570,7.42,1,0,0,0
19977,3.36,48,8,368,164,12.22,1,1,0,0
4774,3.54,122,9,459,464,10.41,0,1,0,0
13651,4.14,34,7,36,83,9.66,1,1,0,0
